Date,Open,High,Low,Close,Volume,Target,returns,Log_Returns,High_Low_Pct,Gap_Pct,Volume_Pct_Change,RSI,MACD,Signal_line,BB_Middle,BB_Std,BB_Position,Volatility_10,Close_Ratio_2,Trend_2,Close_Ratio_5,Trend_5,Close_Ratio_60,Trend_60,Close_Ratio_250,Trend_250,Day_of_Week,Month
2016-01-14,22.10834676065033,22.67708021118706,21.60732024722572,22.460418701171875,252680400,0,0.02187084958426988,0.021635113526322757,0.04762867416650284,0.0058528021131974365,0.011699306209520977,31.365271714404216,-0.9123310714966131,-0.8309936910072475,23.508287334442137,1.0550885278013296,0.2517107319293179,0.02177741475025419,1.0108171348277595,1.0,1.0106425973002413,4.0,0.8827898328399791,25.0,0.8369905719181553,121.0,3,1
2016-01-15,21.71114245348447,22.05193114916815,21.521565730710137,21.921031951904297,319335600,0,-0.024014990835386163,-0.02430805214948814,0.024194363642261896,-0.03335985217623353,0.2637925220951052,29.198459801059258,-0.9192373462654508,-0.8486424220588882,23.347936630249023,1.0395479447852112,0.15684490900524298,0.02212053650539197,0.9878465723555571,1.0,0.9860315428265822,3.0,0.8636523746540706,24.0,0.8171587912414678,120.0,4,1
2016-01-19,22.20991176973217,22.26407629753309,21.553160197941185,21.81495857238769,212350800,1,-0.004838886223483163,-0.004850631538237708,0.032588468927543524,0.013178203401267222,-0.3350230916941299,30.047122744192762,-0.9226343001196788,-0.8634407976710464,23.208913326263428,1.0498066097805097,0.16804487110078764,0.021946051722803898,0.9975746889862322,0.0,0.9849999661542254,2.0,0.8615947444873645,24.0,0.8135072900353169,119.0,1,1
2016-01-20,21.46287928973259,22.16025450759533,21.08372424940403,21.84429168701172,289337600,0,0.0013446330657329586,0.0013437298562584512,0.04928199429013254,-0.016139351421952535,0.3625453730336783,24.75701186180585,-0.9124414166437838,-0.873240921465594,23.10464563369751,1.0776457455070918,0.2076140392284655,0.021291391908960518,1.0006718648270354,1.0,0.9927381981373931,2.0,0.865094600291767,24.0,0.8149777717739216,119.0,2,1
2016-01-21,21.90522676969974,22.090290438750067,21.42677040290853,21.733705520629883,208646000,1,-0.005062474351026358,-0.005075332087300436,0.030529540174900928,0.002789519731795811,-0.2788839058594528,25.769508505372826,-0.9028790349806641,-0.879168544168608,22.980179214477538,1.085403960242154,0.212900970628123,0.020729144783480345,0.9974623394036465,1.0,0.9899258956081902,2.0,0.8635802664624533,23.0,0.8112560042327631,118.0,3,1
2016-01-22,22.25955855220977,22.898254620499884,22.200881039188072,22.88922691345215,263202000,0,0.053167251747541666,0.05180205410753839,0.030467327880871364,0.024195277288575703,0.26147637625451714,42.55811409111935,-0.7929195760168355,-0.8619187505382536,22.914617347717286,1.0467278078357172,0.4939357600717525,0.023132982888092166,1.0258952365922887,1.0,1.0385008725519302,2.0,0.9113153341781812,24.0,0.8546700695977079,118.0,4,1
2016-01-25,22.911790445254702,22.91404780200111,22.390452957649845,22.44236183166504,207178000,1,-0.019522943412496163,-0.019716033326291835,0.023330648007488214,0.0009857708120885964,-0.2128555254139406,39.3282312276338,-0.733380239181848,-0.8362110482669725,22.81113929748535,0.9807255445577046,0.4059937135657495,0.02442583164023702,0.9901423026600795,1.0,1.0134321133544237,2.0,0.8954846621344,24.0,0.8382068017402752,118.0,0,1
2016-01-26,22.55295328822484,22.76735573726148,22.13317437545368,22.56649398803711,300308000,0,0.005531153864426486,0.005515913206014011,0.02810278646492399,0.004927799372869936,0.44951684059118246,44.687481017639406,-0.668472720763706,-0.8026633827663192,22.720412731170654,0.9091729123380085,0.4576761633995092,0.024005104988965114,1.0027579496103904,1.0,1.0121675430290518,3.0,0.9029817827451158,24.0,0.8432236938322839,118.0,1,1
2016-01-29,21.392916089762736,21.96841812133789,21.29361304917428,21.96841812133789,257666000,0,-0.026502826137559055,-0.02686035724298108,0.030717053382563492,-0.05200532696379455,-0.14199421926821798,43.59753122285505,-0.6577110849219245,-0.7736729231974404,22.61343650817871,0.8619650398607704,0.3129221148734152,0.025058749416578444,0.9865706287860099,1.0,0.984246303608767,2.0,0.8820607348506297,23.0,0.8214180820946497,117.0,4,1
2016-02-01,21.77207587964812,21.82624040369523,21.530590296024908,21.76304817199707,163774000,0,-0.00934841772432149,-0.009392388433556515,0.013584958565259313,-0.008937477455377776,-0.36439421576769926,49.956378065621855,-0.6581671088118526,-0.7505717603203228,22.474525928497314,0.7517497377632738,0.26339274869016,0.023871769012111084,0.9953038403065821,0.0,0.9747888601983327,2.0,0.8768023703722829,23.0,0.8142549369720056,117.0,0,2
2016-02-02,21.53510694657552,21.675033856144044,21.27782326132913,21.322961807250977,149428800,1,-0.02022172451524329,-0.020428982421150217,0.01862830306622045,-0.010473772957725917,-0.08759143698022887,44.90553917841135,-0.6861305172089267,-0.7376835116980436,22.329634857177734,0.6725537581691603,0.12580201296207771,0.023142210982452796,0.9897858640204081,0.0,0.968668253742722,1.0,0.8624942430295138,22.0,0.7983869408821168,116.0,1,2
2016-02-03,21.440315388168315,21.85557961761516,21.2326832734449,21.744993209838867,183857200,1,0.019792344347039803,0.019599022596659153,0.028645506492428877,0.005503624776809011,0.23040002998083375,45.57632290834553,-0.6665536966046517,-0.7234575486793653,22.229091072082518,0.5938156641982621,0.2961918607783554,0.023277526574228366,1.0097991976266443,1.0,0.9941394057964182,2.0,0.8830174679774883,22.0,0.8147482812972887,116.0,2,2
2016-02-04,21.751793784695217,22.085354844703517,21.59976309499952,21.919708251953125,185886800,0,0.008034725071112137,0.008002618531116985,0.022153203141320466,0.00031274210070906345,0.011039002008080168,44.08808836603391,-0.6296822959442707,-0.7047024981323464,22.136267471313477,0.4718179930099043,0.3852527761929769,0.023370769928702108,1.0040012879114069,2.0,1.0080888404913426,2.0,0.8934360587818584,23.0,0.8218625749910767,116.0,3,2
2016-02-05,21.9015584424802,21.99232364244716,21.259398418078742,21.334278106689453,185672400,1,-0.026707935093593593,-0.027071072355545775,0.03435434846696814,-0.0008280132775629592,-0.0011533901277551717,44.04404312788021,-0.6403195600525358,-0.6918259105163843,22.043963050842287,0.4360271694140709,0.09309591584252626,0.02491989064701045,0.9864652903801848,1.0,0.9869214123052861,2.0,0.8731067823158352,23.0,0.8005590233820087,115.0,4,2
2016-02-08,21.13232590440669,21.7154900054156,21.11190464381831,21.558921813964844,216085600,0,0.010529707457265891,0.010474656199582285,0.02799701055580228,-0.009466090264354368,0.1638003278893363,41.26837331969706,-0.6234362141432825,-0.678147971241764,21.98557252883911,0.41758556087244364,0.24457287628499233,0.025199060565751708,1.0052372802143683,1.0,0.9992004687641275,3.0,0.8857821054228247,23.0,0.8095885586232789,116.0,0,2
2016-02-09,21.39554642208585,21.76995180866636,21.313857911151835,21.554384231567383,177324800,0,-0.00021047353094072463,-0.0002104956836027585,0.021160145082992153,-0.007578087312936342,-0.17937706168296264,46.03829782147496,-0.6034658076632589,-0.663211538526063,21.97491388320923,0.426077384715262,0.2532551205910182,0.0168234988184786,0.9998947521585873,1.0,0.9968517504348031,3.0,0.8890394648883791,23.0,0.8100407911809924,115.0,1,2
2016-02-10,21.76541572482104,21.86298803072816,21.35243562960538,21.391010284423828,169374400,0,-0.007579615608052759,-0.007608486875698982,0.02386761514927353,0.009790652842895483,-0.04483524019200924,45.47518395787203,-0.5939750541229714,-0.6493642416454447,21.95033130645752,0.4454237323436057,0.18607362977113176,0.016156700693885813,0.9961957749140546,0.0,0.9925458062493733,2.0,0.8853210974652953,23.0,0.804601654338742,114.0,2,2
2016-02-11,21.282088335640594,21.49311668038653,21.00979274788984,21.26166534423828,200298800,1,-0.006046696180578737,-0.006065051477938083,0.02273217665085996,-0.005091949717893731,0.1825801301731549,43.91158621173514,-0.5900884469580845,-0.6375090827079727,21.901565170288087,0.46533348050055934,0.15621438556201384,0.015754424804457996,0.9969674835569137,0.0,0.9926056849786117,1.0,0.882978416603915,23.0,0.8005265128716152,113.0,3,2
2016-02-12,21.37285615589967,21.44319836905149,21.105099747228497,21.327472686767575,161405600,1,0.003095117031701733,0.003090337017577414,0.015852727924615447,0.005229637935747082,-0.19417590120360184,45.71478468997711,-0.5750691411204869,-0.6250210943904755,21.839952754974366,0.45506859006519584,0.21845998636525832,0.014135353127767576,1.0015451672790696,1.0,0.9957411876398463,2.0,0.8886570356691702,24.0,0.8038329692177963,113.0,4,2
2016-02-16,21.56119647375211,21.97644621507669,21.46816337201427,21.928794860839844,196231600,1,0.028194722501994063,0.027804567871760874,0.02317878598837668,0.010958813096009523,0.21576698701903774,38.527320871748906,-0.5087796637875961,-0.6017728082698997,21.837407302856445,0.45438761342397666,0.5502806168585673,0.016931542453246365,1.0139013883574317,2.0,1.0202920098322144,2.0,0.9158908849494589,25.0,0.8272928460815714,113.0,1,2
2016-02-17,21.93559618514665,22.285041088918412,21.817602633931287,22.264619827270508,179452800,0,0.015314337543937517,0.01519825671054648,0.020994674897371904,0.0003101549515131948,-0.08550508684635905,47.81895358079384,-0.42425594873986583,-0.5662694363638929,21.827617359161376,0.4422040753022144,0.7470592722435179,0.015692569101399295,1.007598982083659,2.0,1.0291155809734163,3.0,0.9321911658787616,25.0,0.8407506373652334,113.0,2,2
2016-02-18,22.4279976077948,22.439343908551155,21.80398915264888,21.842565536499023,156084000,0,-0.01895627655202703,-0.019138250126642786,0.029087918030535058,0.007338000010410323,-0.13022254319798854,41.72202445266348,-0.386866987795468,-0.530388946650208,21.823694038391114,0.44167943561240186,0.5106816712452005,0.016254852430606634,0.9904311670016884,1.0,1.005410437625457,3.0,0.9169619261656919,25.0,0.8256654311188559,112.0,3,2
2016-02-19,21.783565899847915,21.956019614625014,21.738184163370807,21.79264259338379,141496800,1,-0.002285580557458422,-0.0022881964834004956,0.009995825440662296,-0.0027011312637483034,-0.09345736910894131,47.70195913363832,-0.35714735872519654,-0.4957406290652057,21.82257823944092,0.44173085022322356,0.4830577567527817,0.01605440938906148,0.9988559022574928,0.0,0.99823296594707,3.0,0.9178705548308276,24.0,0.8246291353335742,112.0,4,2
2016-02-22,21.8539098010207,21.9877888770268,21.76541419620413,21.98324966430664,137123200,0,0.008746395491326053,0.008708367352838003,0.010115641873627658,0.002811371194400721,-0.030909532936433948,52.890009467397554,-0.3145875712178885,-0.45951001749574233,21.829526138305663,0.4431807937916406,0.5867160356193424,0.01329232381635043,1.0043541561597609,1.0,1.0009504968531542,3.0,0.929044597960793,24.0,0.8327071784718575,112.0,0,2
2016-02-23,21.874326624552697,21.897017488144588,21.454539588896008,21.48630714416504,127770400,1,-0.022605507726569996,-0.02286492924132334,0.020593482922854987,-0.0049548197567349335,-0.06820727637628055,52.11228350573947,-0.3173001031682645,-0.4310680346302468,21.81715621948242,0.44940501561059626,0.3159516116726776,0.015219273678903526,0.9885680334324284,1.0,0.9822816133696597,2.0,0.9115346587356545,23.0,0.8148889125402116,111.0,1,2
2016-02-24,21.32519900253808,21.869786634153968,21.175436192002405,21.806251525878903,145022800,1,0.014890617525252559,0.014780840701606833,0.03184180652633179,-0.007498177352952404,0.13502657892594838,50.8136377615879,-0.29028672193092575,-0.4029117720903826,21.76300745010376,0.37201259514845086,0.5290608949395152,0.01595328747525194,1.007390285802979,1.0,1.00110403124555,2.0,0.9282376282317968,24.0,0.8279826179840973,112.0,2,2
2016-02-25,21.79491482808662,21.95602226257324,21.613384397880644,21.95602226257324,110330800,1,0.006868247691107943,0.006844768722873752,0.015605643891000394,-0.0005198829234281927,-0.23921755751509421,50.48554286492473,-0.25386675795533264,-0.37310276926337266,21.73869047164917,0.33976617976233314,0.6599127605020095,0.015714543694531808,1.0034223709996957,2.0,1.0069309036810439,3.0,0.9378558081440059,24.0,0.834523192518903,113.0,3,2
2016-02-26,22.055863816846017,22.24193174037207,21.91517936930351,21.99006080627441,115964400,0,0.0015503055742112082,0.0015491050911080955,0.014859093567186933,0.004547342550429579,0.05106099112849716,60.284738088699875,-0.21972420425521122,-0.3424270562617404,21.709868812561034,0.2860525075124476,0.7448781135935192,0.01542451284243985,1.0007745523906613,2.0,1.0066691083519588,4.0,0.9424281575461433,25.0,0.8367157275491578,113.0,4,2
2016-02-29,21.97871251585303,22.289582806203175,21.931061168783728,21.94013786315918,140865200,1,-0.0022702503442366684,-0.0022728312695203374,0.016340901759849872,-0.0005160645312150788,0.21472796823852836,56.32531740993244,-0.1944528177101148,-0.3128322085514153,21.7084547996521,0.2847742232174804,0.7033918843579336,0.015532375429401075,0.9988635848544438,1.0,1.0047803219237972,3.0,0.9434208279845185,25.0,0.8356655932162822,113.0,0,2
2016-03-01,22.15797686484904,22.865941826905505,22.105786296675607,22.81148338317871,201628400,1,0.039714678433386386,0.038946327852872074,0.03332337128020532,0.009928789100985783,0.4313570704474916,66.19880315815244,-0.10292826747852146,-0.27085142033683657,21.76087656021118,0.3769379123901425,1.1968036302754028,0.017865201717955942,1.019470702865113,1.0,1.0321568675780257,4.0,0.9836287931012728,25.0,0.8696417855484014,113.0,1,3
2016-03-02,22.80693836382096,22.89316434882669,22.6095241901474,22.86139678955078,132678400,1,0.002188082446618722,0.002185692080465878,0.012406947890818866,-0.00019924260432361632,-0.3419657151472709,69.517912083238,-0.02606633083459542,-0.22189440243638836,21.83779830932617,0.4353218978816928,1.0878399899048918,0.01742624577722146,1.0010928456051666,2.0,1.0246316330609169,4.0,0.9883528709105235,26.0,0.8723371569631363,113.0,2,3
2016-03-03,22.8228231283539,23.079233219632314,22.793323442608852,23.03158187866211,147822800,1,0.007444212209689383,0.00741664080900149,0.012413814150053985,-0.0016872836577733717,0.11414367372533896,73.24187989660774,0.04802620590482576,-0.16791028076814554,21.902127742767334,0.5096096981498613,1.0540780228453566,0.01567886755496649,1.0037083034060983,2.0,1.0224020621746217,4.0,0.9980197080368688,27.0,0.8795834802034714,114.0,3,3
2016-03-04,23.228998159622087,23.5421363133768,23.00208600238472,23.37422180175781,184220400,0,0.014876960032569109,0.014767383503024433,0.02310452581362385,0.008571546756971837,0.2462245336984552,75.05547720671335,0.13286170626493998,-0.10775588336152844,21.974853420257567,0.6067736162169561,1.0765611523391823,0.015680502435790136,1.0073835575708447,2.0,1.0250159337690514,4.0,1.0147910339494126,28.0,0.8933223621148473,115.0,4,3
2016-03-07,23.23353884915424,23.33338076610973,22.90905435025148,23.11554527282715,143315600,0,-0.011066744002198536,-0.011128435988802575,0.018356755631330712,-0.006018722411241497,-0.22204272708125705,65.85806221406641,0.17717900815643262,-0.05076890505793623,22.063916778564455,0.637738840283255,0.9122488814526364,0.016675221825242406,0.9944358394285852,1.0,1.0033291358522811,4.0,1.006289675643496,27.0,0.8841239740063426,114.0,0,3
2016-03-08,22.86821205722322,23.09058678290889,22.78198604137106,22.92494010925293,126247600,1,-0.008245756754796552,-0.00827994105366575,0.013461354318359745,-0.010699865077146712,-0.11909380416367787,59.17986379145948,0.1946764366677023,-0.0016798367128085245,22.132217693328858,0.653756219746065,0.8031414432401061,0.014494308643183264,0.9958600531251478,0.0,0.9940768449150696,3.0,1.000728926482043,27.0,0.8775586520225936,113.0,1,3
2016-03-09,22.98847232054568,23.049739578402512,22.752483446435647,22.94536018371582,108806800,1,0.0008907362185277545,0.0008903397484383007,0.012954956016677645,0.0027713141665790535,-0.138147576666804,67.25848414331145,0.2077956650975885,0.04021526364927089,22.20176649093628,0.6629723816366061,0.7804014591618106,0.01427852903551315,1.0004451698448118,1.0,0.9942383323925104,3.0,1.004351456318588,28.0,0.8789854468063888,114.0,2,3
2016-03-10,23.011163351788888,23.19949913194601,22.72525354079028,22.95670318603516,134054400,1,0.0004943484098101081,0.0004942262598897218,0.020658262090709,0.0028678202279765214,0.23204064451854123,68.43995095595415,0.2166110759886699,0.0754944261171507,22.280051136016844,0.6545850140414771,0.7584278724319531,0.014337680860657556,1.0002471131249149,2.0,0.995375740919095,3.0,1.0071530535082267,29.0,0.8799965883875631,115.0,3,3
2016-03-11,23.199489872316335,23.20856656298584,23.03157542293487,23.204029083251957,109632800,1,0.010773580823541185,0.0107159592923666,0.007627603784496056,0.010575851606987924,-0.1821767879308699,68.99706513686542,0.24077893585522858,0.10855132806476628,22.37716932296753,0.6394543748546613,0.8232676922698202,0.014419155830608103,1.0053579283745755,2.0,1.007586570070957,3.0,1.0202522269107956,29.0,0.8900943589659204,115.0,4,3
2016-03-14,23.124612406075585,23.35152450081701,23.095112725789985,23.26302719116211,100304400,1,0.002542580329410793,0.00253935344063695,0.011022287551829858,-0.0034225382536558204,-0.0850876744915755,82.01148204735931,0.26167635107280063,0.13917633266637316,22.473947048187256,0.6183466335620639,0.8190282360030238,0.01421053740729491,1.001269676038046,2.0,1.008856277631097,4.0,1.0245583562128804,30.0,0.8929426220157306,116.0,0,3
2016-03-15,23.58978261933376,23.86661566901784,23.564822148873592,23.73046875,160270800,1,0.020093754565849276,0.01989453931316957,0.012717554099905744,0.01404612673520794,0.5978441623697466,82.91931465028361,0.31235568847451844,0.17381220382800222,22.564030742645265,0.6642785189934254,0.9389868007181034,0.009657413667296735,1.0099469415815148,2.0,1.021987634849903,5.0,1.0464166973439653,31.0,0.9114598290008351,116.0,1,3
2016-03-16,23.737280602977066,24.12303057285744,23.732741390417143,24.045881271362305,153214000,0,0.013291457690329134,0.013203901248432346,0.0162310201084257,0.00028705092380721596,-0.04403047841528218,83.83545112164362,0.37366322588112055,0.21378240823862588,22.653093814849854,0.7374080689082505,0.9721902007983536,0.010056113156511679,1.0066018547088942,2.0,1.0258472188156966,5.0,1.0610193619062902,32.0,0.9241788091114495,116.0,2,3
2016-03-17,23.94376638944514,24.15933394440613,23.81669615490956,24.00730323791504,137682800,1,-0.0016043509910036446,-0.0016056393402154225,0.014272231499764428,-0.004246668307340365,-0.1013693265628467,82.61183012009721,0.41436047644171126,0.253898021879243,22.761330699920656,0.7703131676021706,0.904372075669187,0.010228316931037115,0.9991971805023698,1.0,1.0151018684194448,4.0,1.0601909332790649,31.0,0.9233510052477698,115.0,3,3
2016-03-18,24.129837141626503,24.166143916515757,23.86888955471988,24.034534454345703,176820800,0,0.0011342888520546879,0.001133646032504187,0.012367801937687724,0.005104026158087774,0.28426208647703266,84.10940436437066,0.4436960207677956,0.2918576216569535,22.87342529296875,0.7849120750011033,0.8698214100526233,0.009534785451726051,1.0005668229555476,1.0,1.0091656552867392,4.0,1.0618318480987543,32.0,0.9250202772655827,116.0,4,3
2016-03-21,24.036806005797125,24.427095211429798,23.857545185479683,24.03226852416992,142010800,1,-9.427809721418434e-05,-9.428254167333714e-05,0.023699386738180887,9.451198048943489e-05,-0.19686597956801466,77.73205185198661,0.4614425864705858,0.32577461461967994,22.975876235961913,0.7962488838098842,0.8316777924866248,0.008310589378458386,0.9999528587291981,1.0,1.0025939524371923,3.0,1.0616515182562323,32.0,0.9255052737507816,116.0,0,3
2016-03-22,23.882505203208407,24.345406224392555,23.87342850892608,24.216066360473636,129777600,0,0.007647960329623782,0.007618862943954238,0.01949027180718565,-0.006231759636460893,-0.08614274407298594,79.00889663290508,0.48474992162411823,0.3575696760205676,23.112364196777342,0.7606406444968132,0.8627541374765826,0.007164583857874355,1.0038094130448887,1.0,1.0061849955212927,3.0,1.0697764748842868,32.0,0.9331763373959494,116.0,1,3
2016-03-23,24.161606382334952,24.29548371924061,24.029996920453165,24.082185745239254,102814000,0,-0.005528586403814373,-0.005543925599797611,0.01102419861701837,-0.0022489192640955057,-0.2077677503667813,72.8529619454052,0.4868065035448055,0.38341704152541517,23.22616090774536,0.7243341519298538,0.7954523251503379,0.007877276384594047,0.9972280442997947,1.0,1.0003204257571285,2.0,1.0639547778526193,32.0,0.928610082333408,116.0,2,3
2016-03-24,23.93242435451574,24.10941555169108,23.800814894133254,23.977806091308597,104532000,0,-0.004334309810366421,-0.004343730161467294,0.012870262457818688,-0.006218762379287832,0.01670978660493705,64.64757179093161,0.4745435511344098,0.4016423434472141,23.32725009918213,0.6772963714533744,0.7401297347608968,0.008311663582514282,0.9978281383341543,0.0,0.9962288521765147,2.0,1.0597600605900925,31.0,0.9250858928875884,116.0,3,3
2016-03-28,24.05268713666269,24.09580099777917,23.839389168447187,23.86888885498047,77645600,1,-0.0045424187648096526,-0.004552766897853898,0.010742512183531243,0.0031229314754211814,-0.25720736233880537,69.71487556690941,0.45083936670539515,0.4114817480988503,23.421191501617432,0.6089107926963461,0.6838107316921446,0.008415603685431872,0.9977236204830785,0.0,0.9930704726575921,1.0,1.0553443182741584,31.0,0.9214254805313036,115.0,0,3
2016-03-29,23.80081385724828,24.4588593992906,23.798544251146826,24.43389892578125,124760400,1,0.023671402310915912,0.02339557893837311,0.027024551020264995,-0.0028520388253425134,0.606792915503261,83.01876712751826,0.4722019701174247,0.42362579250256516,23.545879554748534,0.5412358640854127,0.9101813229493305,0.010675760187012374,1.0116972559299324,1.0,1.01319177205773,2.0,1.0800663679637743,32.0,0.9436775670634765,116.0,1,3
2016-03-30,24.65400356575308,25.055637278930124,24.642657266636444,24.860492706298828,182404400,0,0.0174590957347156,0.017308436774418852,0.016611899738778888,0.00900816691762556,0.4620376337363459,85.58171049171781,0.5175881066197867,0.44241825532600954,23.64833002090454,0.586907012807702,1.01633506626349,0.01028656360831971,1.0086540023396893,2.0,1.025400990658508,2.0,1.0986649578871488,32.0,0.9606419543413188,116.0,2,3
2016-03-31,24.896805871349844,24.937650134974405,24.70619873070104,24.73115921020508,103553600,1,-0.005202370589420302,-0.005215950036647847,0.009358696141418984,0.0014606776092501042,-0.4322856246888781,81.58332495932942,0.536931403545843,0.46132088496997625,23.741818141937255,0.6036377250550121,0.9097412351827675,0.010234652405776992,0.9973920308944034,1.0,1.0146345892857782,2.0,1.0925385893835198,32.0,0.9560861419641578,116.0,3,3
2016-04-01,24.68349967330805,24.960332731504337,24.551890230689807,24.95806312561035,103496000,1,0.009174819242263377,0.009132986266843519,0.016365152165811015,-0.0019271048514930382,-0.0005562336799492806,81.44845958395591,0.5640681291066123,0.4818703337973035,23.83814220428467,0.6371169177168351,0.939448745663127,0.010279681050221885,1.0045664613922067,1.0,1.01577349065464,3.0,1.1015873660450142,33.0,0.9652644561730302,117.0,4,4
2016-04-04,25.055638002851232,25.45727345883473,25.021600835720086,25.2144775390625,149424800,0,0.010273810598268485,0.010221393714557075,0.01727866946438595,0.0039095532674070215,0.44377367241246035,82.67490968364999,0.5993556806434981,0.5053674031665424,23.9301549911499,0.6966910938565697,0.9608651378056104,0.01040814293938474,1.0051106523619342,2.0,1.0150911834925376,4.0,1.1117286034960598,33.0,0.9755895950797011,117.0,0,4
2016-04-05,24.849152271617218,25.12598539656865,24.82872927605069,24.917224884033203,106314800,1,-0.011788967452083465,-0.011859008346310393,0.011929744259299145,-0.014488710578250808,-0.2885063255898619,71.07187851366174,0.5964598960544585,0.5235859017441257,24.020238971710206,0.7022747488322731,0.819314454141518,0.011613002749983205,0.994070565317719,1.0,0.999235707718269,3.0,1.0972220570234514,33.0,0.9646040600529697,116.0,1,4
